altitude_m,ambient_temp_c,pressure_kpa,load_current_a,vibration_g,operating_hours,internal_temp_c,dielectric_margin,health_status
5325.0,-25.8,51.71,48.62,2.02,2026.5,231.6,8.82,2
5698.5,24.5,49.16,19.87,2.87,2781.0,99.9,16.46,1
857.7,-20.8,91.44,19.84,1.28,157.6,34.4,30.65,0
4652.3,-11.5,56.58,11.36,0.49,3141.9,20.7,26.49,1
1339.9,25.3,86.23,7.49,0.22,1981.6,39.9,49.31,0
2994.9,9.7,70.15,37.53,1.33,58.5,163.6,14.76,2
3791.5,-14.4,63.33,38.96,0.55,3372.7,156.2,12.94,2
2916.4,11.3,70.86,48.51,1.75,3564.8,230.5,12.11,2
3617.7,-38.5,64.77,39.12,3.89,3147.9,131.2,13.19,2
6479.2,15.2,44.16,13.68,3.61,1716.2,62.4,18.65,1
1311.3,-3.5,86.53,3.93,3.09,2652.7,2.4,62.14,0
4552.7,21.0,57.33,49.3,4.28,1941.9,270.3,9.67,2
2876.0,31.6,71.22,18.34,1.48,3506.1,87.6,25.13,1
1298.1,29.4,86.67,16.97,4.44,2922.1,75.0,32.13,1
1452.4,28.2,85.05,45.49,2.06,418.2,211.1,15.33,2
6195.6,-1.6,45.93,30.08,2.06,3219.0,137.9,11.46,2
5777.6,-13.0,48.64,12.31,2.09,3439.3,25.8,21.8,1
5942.3,-5.1,47.56,44.68,0.58,1859.8,233.4,8.7,2
6449.2,11.7,44.35,49.68,4.88,4380.2,298.3,7.43,2
1749.9,26.3,82.0,6.16,0.78,4216.6,37.6,50.74,0
2632.6,-24.5,73.45,43.39,1.77,884.1,159.7,13.76,2
4515.3,28.9,57.61,20.74,1.66,4522.3,102.9,18.74,1
3402.8,21.1,66.59,27.16,0.47,2210.0,121.5,17.92,2
3010.3,33.4,70.02,45.91,0.85,3621.5,237.6,12.52,2
2646.9,26.0,73.31,48.72,0.32,4072.3,242.9,12.48,2
4062.7,-19.0,61.14,14.58,1.53,2530.5,24.9,24.87,1
3953.6,-32.1,62.01,12.22,4.35,2001.5,1.9,27.91,2
1468.7,-31.6,84.88,5.86,1.76,4578.1,-21.2,53.5,2
3330.4,-18.2,67.21,28.97,0.71,1162.0,91.2,17.25,2
3820.8,6.1,63.09,2.65,3.26,1292.3,10.0,49.86,0
3921.7,20.3,62.27,21.77,4.98,1814.5,96.5,19.6,1
1760.6,27.4,81.89,5.52,1.24,4298.7,37.2,52.75,0
4953.6,6.8,54.36,21.45,1.47,4694.6,86.6,17.28,2
651.2,-39.6,93.74,3.92,4.86,1108.1,-34.0,67.36,2
2629.0,-26.0,73.48,42.09,0.98,4320.7,150.5,14.11,2
5181.3,-32.5,52.72,12.07,2.6,1298.4,3.7,23.89,2
3883.4,-12.8,62.58,17.76,1.27,4853.5,44.4,22.55,1
2067.0,-2.4,78.84,43.76,4.67,2991.1,177.5,14.66,2
4669.7,-36.7,56.45,37.82,4.91,45.4,136.6,11.8,2
3904.3,-13.9,62.41,12.51,4.09,180.3,21.2,27.72,1
5277.5,-26.6,52.05,5.45,1.64,745.9,-14.6,33.68,0
4910.2,8.5,54.67,36.35,2.08,946.0,175.2,11.79,2
4160.6,-5.2,60.36,20.75,1.29,3840.4,67.2,19.63,1
3429.1,-2.9,66.37,38.77,4.46,1121.6,162.7,13.61,2
1299.1,-7.9,86.66,23.37,4.58,4846.0,63.4,25.97,0
2068.0,31.7,78.83,18.61,2.15,3184.2,86.1,27.55,1
3014.6,-23.9,69.98,23.66,3.32,3465.7,56.8,20.79,1
4095.8,-1.3,60.87,37.93,0.91,1096.9,166.4,12.7,2
3582.2,15.2,65.07,45.31,2.23,4464.6,223.1,11.77,2
2229.1,1.8,77.26,4.39,3.19,3342.4,9.0,53.69,0
538.8,29.7,95.02,27.16,1.99,4323.4,113.7,25.57,2
3477.4,-11.7,65.96,3.58,1.85,4782.8,-5.7,48.58,0
2213.8,-5.2,77.41,24.48,0.1,636.9,75.3,22.45,1
4907.6,-33.4,54.69,44.49,4.04,492.0,187.8,10.04,2
643.7,5.7,93.83,19.36,4.46,4019.0,58.3,31.96,1
4009.0,-18.4,61.57,46.76,4.85,4332.0,205.0,10.85,2
6148.8,-28.0,46.23,32.27,3.62,2923.0,125.4,10.94,2
1546.5,0.8,84.08,46.84,2.79,1836.3,192.5,14.79,2
3329.9,-0.1,67.22,38.34,1.42,3266.6,161.9,13.9,2
1048.5,-34.3,89.35,6.96,5.0,1535.3,-21.4,52.67,2
4254.1,12.4,59.63,13.1,2.99,1199.5,50.6,25.82,1
3803.2,6.8,63.24,20.92,3.44,2445.8,78.3,20.45,1
2944.2,-25.8,70.61,10.17,3.44,1088.6,-1.2,35.01,0
3628.3,-4.8,64.69,25.76,4.24,2423.7,89.8,18.09,1
5879.4,14.0,47.97,24.63,0.15,4783.5,117.2,13.85,2
1677.8,-0.3,82.73,47.9,1.18,4200.5,199.0,14.29,2
635.4,-10.3,93.92,22.82,3.36,4708.7,55.9,28.62,1
5670.0,-15.8,49.36,39.71,4.49,4033.6,182.7,9.93,2
3962.7,5.8,61.94,47.21,3.46,1780.2,231.5,10.83,2
5844.0,30.4,48.2,44.1,2.13,4062.1,263.0,8.91,2
4081.7,10.4,60.99,12.02,1.87,4615.3,43.9,27.7,1
5361.0,-34.4,51.46,25.81,3.72,4735.7,71.9,14.37,2
3078.0,-5.4,69.42,18.69,3.73,3419.2,52.8,24.19,1
4999.2,26.8,54.03,21.19,3.07,1064.7,105.6,17.32,2
5978.2,-32.9,47.32,19.32,1.53,208.2,41.0,16.14,2
3932.7,34.2,62.18,41.67,4.63,744.5,223.3,12.04,2
1584.7,31.2,83.68,23.7,2.8,4828.1,105.2,24.83,2
2112.8,-34.1,78.39,27.14,3.97,2315.9,58.3,21.11,2
1691.9,30.0,82.58,49.16,1.15,4276.4,236.9,13.96,2
1981.1,-12.8,79.68,4.88,1.79,2330.6,-4.5,53.55,0
2338.5,23.4,76.21,25.42,4.39,3307.5,108.9,21.52,2
3830.8,-8.6,63.01,39.15,0.35,130.5,163.6,12.82,2
4027.9,-6.9,61.42,9.26,2.61,1256.8,16.2,31.89,0
3059.0,7.6,69.58,31.35,2.46,2187.0,127.7,16.83,2
4192.5,18.1,60.11,13.49,3.78,3156.8,57.8,25.58,1
989.4,-37.5,89.99,43.64,1.48,865.9,130.3,16.78,2
1026.7,4.5,89.58,17.7,1.17,3825.1,52.0,32.34,0
1531.0,-26.0,84.24,17.8,4.64,1828.4,23.4,30.31,1
3608.5,-14.1,64.85,30.71,2.9,4089.0,106.8,15.93,2
1784.0,-13.9,81.65,10.81,0.61,498.9,11.1,39.23,0
2199.7,-4.8,77.54,15.67,1.05,3402.0,38.3,30.2,0
2901.9,-14.9,70.99,22.0,4.99,1473.7,57.5,22.18,1
5371.2,-31.9,51.39,18.97,1.06,3979.0,37.2,17.74,2
583.2,-29.1,94.51,27.19,3.09,2016.8,55.3,25.41,1
4396.3,-37.5,58.52,30.78,2.16,3330.1,90.1,14.35,2
4513.3,-4.7,57.63,29.2,4.44,4672.2,114.7,14.7,2
5291.9,31.6,51.95,33.4,3.8,112.9,183.4,11.97,2
6096.5,-31.3,46.56,16.77,3.03,65.5,29.8,17.39,2
620.8,31.0,94.09,8.07,0.15,3853.7,46.4,52.07,0
1422.7,15.0,85.36,38.52,4.41,3235.5,159.6,17.59,2
5817.0,7.8,48.38,42.84,2.28,1472.0,230.7,9.16,2
3251.1,8.4,67.9,14.34,4.66,2477.0,49.0,27.9,1
3887.5,22.0,62.55,21.54,2.53,219.3,96.9,19.83,1
4478.2,-32.0,57.89,25.93,3.5,970.3,68.9,16.11,2
4574.4,-2.1,57.16,27.6,0.44,2128.2,108.7,15.2,2
6090.4,12.3,46.6,33.66,3.75,4171.9,174.3,10.67,2
6481.7,4.0,44.15,4.0,1.76,2403.5,12.4,31.54,0
4820.9,22.5,55.33,36.63,1.82,2935.9,189.9,11.86,2
2223.3,-34.6,77.32,4.97,0.68,4370.0,-25.9,51.63,2
5778.5,11.8,48.63,24.48,0.82,1551.0,113.4,14.11,2
795.3,0.1,92.13,41.73,1.01,3506.5,155.8,17.81,2
1886.5,-11.6,80.62,23.66,1.71,4309.7,63.7,23.95,1
5884.3,-14.5,47.93,9.16,4.47,1021.1,11.3,25.02,1
2037.1,6.6,79.13,49.28,1.9,1788.8,218.7,13.35,2
1823.9,26.8,81.25,44.69,3.65,4899.3,209.3,14.86,2
1328.8,-2.8,86.35,39.02,0.51,4916.3,143.7,17.61,2
5654.7,21.9,49.46,21.75,3.0,1123.9,107.2,15.58,2
3500.3,-9.8,65.76,10.82,2.46,341.6,18.0,31.58,0
4549.4,-32.3,57.35,47.19,4.89,1361.9,202.1,10.03,2
1934.4,-35.4,80.14,27.55,4.25,1994.7,58.0,21.34,2
5048.2,-36.1,53.67,42.91,2.33,2210.6,176.0,10.14,2
5060.0,-11.5,53.59,18.42,3.9,3097.8,53.5,18.86,1
2375.6,-14.7,75.86,18.09,1.05,4498.5,38.6,27.0,1
2964.1,13.8,70.43,49.31,2.86,1658.4,238.8,11.88,2
1758.1,15.7,81.91,27.05,0.47,4251.4,105.7,22.11,1
6359.4,-36.2,44.9,8.75,1.81,476.5,-11.1,23.94,2
4373.6,-23.4,58.7,12.54,1.21,219.0,12.8,26.04,1
6107.3,-19.4,46.49,25.13,3.62,2525.2,88.4,13.23,2
2320.3,1.1,76.38,4.04,2.5,307.7,7.6,54.41,0
5191.3,-29.2,52.65,24.2,3.78,1968.5,66.9,15.39,2
5095.2,-30.0,53.34,22.11,2.62,4484.9,54.2,16.61,2
4649.9,30.8,56.6,39.41,0.52,1215.0,214.2,11.45,2
6293.8,20.3,45.31,19.04,3.7,3532.8,94.3,15.6,2
2861.3,-26.5,71.35,49.16,4.18,1518.8,196.1,12.06,2
1284.3,-9.5,86.82,10.68,4.53,234.2,14.3,41.99,1
4530.3,-13.3,57.5,30.37,2.9,2787.9,113.0,14.24,2
4875.9,19.3,54.92,6.31,3.79,4175.9,33.6,33.68,0
3950.4,-1.7,62.04,37.23,3.79,2053.2,160.0,13.14,2
1740.9,-30.4,82.09,49.75,0.86,3090.3,180.6,13.74,2
3526.7,15.4,65.54,41.32,0.9,4501.1,197.5,12.77,2
2373.1,-10.2,75.88,28.67,0.45,3950.6,91.2,19.62,1
3064.8,-20.3,69.53,25.27,1.67,977.4,68.5,19.72,1
4371.3,-11.8,58.72,42.08,2.42,3669.6,185.5,11.27,2
4971.3,-2.7,54.23,46.93,4.99,2514.4,236.6,9.53,2
1893.3,-14.3,80.55,49.48,2.21,3732.4,197.1,13.54,2
2932.0,-21.9,70.72,21.03,3.66,2477.6,46.3,22.79,1
2115.0,-10.1,78.37,49.56,3.5,648.5,204.7,13.16,2
1691.8,-38.6,82.58,9.48,1.1,2853.8,-17.9,42.38,2
5200.3,17.9,52.59,14.17,0.39,2465.7,63.4,21.76,1
5955.5,-27.2,47.47,6.27,2.78,2594.4,-11.9,29.17,1
2721.4,-36.7,72.63,15.04,3.53,4395.7,5.3,29.0,2
5007.7,9.0,53.96,38.86,4.99,4475.2,193.2,11.04,2
5882.0,18.0,47.95,42.94,1.86,2273.2,242.7,9.06,2
5576.7,21.0,49.98,39.39,4.49,2284.1,216.0,10.12,2
1596.9,-3.0,83.56,32.29,1.97,2580.8,111.2,19.76,2
6237.8,-24.6,45.66,26.67,3.48,2602.8,93.6,12.45,2
2760.1,15.3,72.27,36.02,3.03,4752.4,158.4,15.71,2
2535.4,12.5,74.35,20.76,0.36,3250.5,77.7,24.17,1
874.6,-21.5,91.25,42.38,0.48,1394.5,138.4,17.42,2
3417.0,27.8,66.47,34.51,0.2,2662.4,168.3,14.94,2
1154.1,-32.2,88.21,35.49,1.92,3139.8,94.7,19.39,2
1991.2,33.7,79.58,27.72,3.75,3202.5,128.2,21.1,2
2401.7,24.5,75.61,44.49,0.95,2930.4,212.6,13.88,2
5353.0,11.6,51.52,14.1,3.07,896.9,57.2,21.38,1
5752.9,30.4,48.8,20.3,1.52,177.6,108.4,16.11,2
2314.8,14.2,76.44,39.33,4.01,1695.8,171.5,15.5,2
5652.2,-25.7,49.48,25.65,4.01,2143.3,81.8,13.88,2
5643.4,-6.8,49.53,44.68,3.9,318.4,226.9,9.06,2
5087.9,-34.6,53.39,18.63,2.67,4076.7,31.5,18.65,2
1380.2,-10.8,85.81,19.73,1.49,1726.9,45.8,28.86,1
4641.9,15.6,56.66,44.66,4.07,4569.0,234.0,10.37,2
6170.1,-11.0,46.09,24.29,1.01,780.5,92.2,13.44,2
4595.2,-15.2,57.01,26.77,1.52,294.1,91.1,15.5,2
2489.7,4.7,74.78,17.97,1.0,2416.8,57.8,26.73,1
3503.5,25.4,65.73,15.28,3.4,953.8,70.6,26.0,1
4374.4,-36.4,58.69,33.49,3.46,4687.6,106.9,13.5,2
3563.4,-11.1,65.23,7.75,3.3,61.4,6.4,36.74,0
1219.7,-28.1,87.51,44.21,2.14,2069.0,145.1,16.14,2
2372.4,12.2,75.89,39.4,0.59,4634.5,170.5,15.36,2
5314.4,-32.1,51.79,11.16,4.56,1928.2,0.7,24.48,2
5668.5,9.9,49.37,35.31,2.59,474.6,178.3,10.89,2
1323.8,-18.5,86.4,30.93,2.09,1521.4,87.2,21.11,1
6214.3,-25.1,45.81,10.86,2.99,2495.1,8.5,21.96,1
2472.9,30.2,74.94,15.11,1.04,933.9,71.9,29.84,1
4473.9,-38.6,57.93,21.63,0.75,2338.1,39.7,18.31,2
5011.0,-7.2,53.94,35.56,2.09,4183.4,155.5,11.84,2
5371.7,-38.4,51.39,32.66,1.21,4364.4,109.6,12.05,2
6174.5,-3.7,46.06,27.55,1.3,255.8,119.4,12.27,2
2377.5,-2.4,75.84,38.88,4.47,812.9,153.1,15.51,2
5651.0,-15.9,49.48,38.38,2.7,1383.7,173.1,10.23,2
1290.1,-30.1,86.76,31.66,2.47,2978.4,78.9,20.83,2
4730.2,-11.8,56.0,39.78,3.48,1811.4,175.0,11.25,2
4951.9,10.4,54.37,18.04,4.76,4221.8,73.1,19.39,1
4566.3,18.7,57.22,44.3,0.65,3586.2,233.5,10.54,2
2013.9,-0.2,79.36,31.52,4.18,511.3,113.1,19.12,2
5738.3,4.2,48.9,41.47,2.96,3126.5,216.2,9.5,2
1513.2,-25.0,84.42,28.22,0.82,573.9,69.1,22.09,1
821.8,-18.5,91.83,12.49,1.56,1282.6,10.3,40.84,0
4804.8,-27.9,55.44,28.04,2.46,897.6,87.2,14.58,2
3352.9,-21.3,67.02,19.81,3.49,873.6,43.1,22.48,1
5594.6,-23.1,49.86,35.48,1.29,3085.8,145.5,10.96,2
2800.4,-1.0,71.91,24.84,2.72,2822.4,84.2,20.64,1
1509.7,2.2,84.46,42.13,3.45,888.4,167.1,16.2,2
5518.7,30.9,50.38,34.55,2.3,4951.0,192.5,11.31,2
3793.5,-25.3,63.32,34.86,4.33,2115.0,120.7,14.12,2
1635.2,8.1,83.16,12.42,4.36,494.4,38.2,37.09,1
4822.3,21.3,55.32,49.24,2.41,611.6,274.7,9.34,2
3566.7,2.0,65.2,42.4,4.87,2923.6,191.3,12.44,2
4125.9,-20.9,60.64,39.87,0.47,4895.6,159.2,12.16,2
3265.4,-20.3,67.77,17.85,0.12,2864.0,35.0,24.34,2
5472.3,-37.1,50.7,27.71,1.97,4745.7,81.3,13.44,2
5477.4,-17.1,50.66,8.58,3.05,2226.2,5.8,27.27,1
4756.3,15.8,55.8,27.85,3.18,2184.8,129.4,14.74,2
1132.4,-36.4,88.44,9.0,2.43,2505.0,-17.9,46.54,2
5533.1,-23.6,50.28,28.55,0.71,3490.2,100.3,13.04,2
4526.1,13.0,57.53,33.14,0.94,1844.4,155.7,13.34,2
4682.1,18.7,56.35,20.73,4.28,4320.8,93.5,18.34,1
2677.9,-5.9,73.03,25.93,4.35,156.1,84.0,20.33,1
5775.7,12.4,48.65,44.03,3.4,2204.4,243.4,9.0,2
4852.2,-10.9,55.1,7.21,3.35,2559.8,6.3,32.01,0
1175.5,-28.0,87.98,40.0,3.03,3039.1,122.2,17.59,2
2946.7,-10.1,70.59,10.2,1.09,1387.6,14.6,34.95,0
5818.3,3.5,48.37,3.76,2.2,2143.1,10.9,35.15,0
783.2,31.1,92.26,10.91,3.51,2427.8,54.9,44.13,0
6268.5,-34.8,45.47,38.72,2.73,3437.7,164.8,9.33,2
4575.0,-1.9,57.16,21.45,0.19,3870.0,75.9,18.18,1
4288.3,-15.3,59.36,43.88,4.77,3691.8,192.8,11.02,2
2123.4,-1.9,78.29,27.19,4.24,1714.5,90.8,21.05,1
1992.8,-38.2,79.57,3.07,1.38,4997.3,-33.9,60.89,2
6152.3,-16.5,46.2,36.4,3.12,4244.8,165.1,9.96,2
2289.6,21.5,76.68,7.29,4.62,1307.5,36.3,44.34,1
5153.0,1.5,52.92,39.89,0.57,983.6,194.4,10.61,2
2858.7,-6.2,71.38,10.07,2.56,1577.0,18.0,35.57,0
1335.5,-18.6,86.28,18.58,2.34,2267.2,33.3,30.19,0
564.3,-17.6,94.73,38.54,2.11,4255.5,119.8,19.51,2
3765.5,-11.3,63.55,47.8,4.19,3894.0,215.5,10.99,2
6354.7,22.7,44.93,19.83,1.97,4257.7,101.4,15.06,2
2714.8,32.5,72.69,41.81,0.41,1367.1,208.3,14.03,2
2643.2,-7.1,73.35,11.16,0.42,2971.4,20.4,34.67,2
2564.5,-10.5,74.08,40.74,0.31,1423.4,157.5,14.6,2
3623.3,23.5,64.73,33.56,2.1,554.0,160.4,14.86,2
3144.0,-8.0,68.83,11.25,3.62,3424.1,20.8,32.39,0
5779.5,1.4,48.63,16.52,1.1,723.6,60.0,18.34,1
3533.1,-22.7,65.48,8.33,3.27,3341.8,-3.3,35.73,0
3546.5,15.8,65.37,20.38,3.47,3243.3,83.6,21.52,1
1330.2,-0.1,86.33,11.78,1.35,4053.1,27.3,39.65,0
6396.4,20.7,44.67,32.91,3.04,706.4,181.1,10.41,2
1999.8,18.6,79.5,49.74,3.46,3919.6,232.9,13.31,2
940.2,-23.9,90.53,2.58,2.39,4996.4,-20.7,71.98,0
4478.9,13.7,57.89,27.96,1.75,4256.7,125.8,15.25,2
4072.2,20.0,61.06,29.54,3.13,3761.5,137.9,15.44,2
2990.9,-14.0,70.19,45.88,4.89,3314.2,189.7,12.56,2
3033.2,-27.1,69.81,26.29,2.19,2114.7,66.6,19.24,1
5210.4,-39.8,52.52,28.1,2.02,3655.2,78.8,13.79,2
1674.3,-6.2,82.76,24.64,2.37,3623.6,72.4,23.89,1
5421.5,-13.6,51.05,14.91,0.47,3161.2,35.9,20.49,1
4392.5,1.6,58.55,4.69,2.81,3983.4,10.8,39.86,0
3013.8,-25.9,69.99,21.62,1.71,2249.3,45.2,22.14,1
3248.2,24.5,67.92,4.52,0.69,615.1,32.6,46.77,0
2039.9,-20.7,79.1,28.42,2.38,2799.7,77.5,20.59,1
5012.7,-23.0,53.93,16.75,0.12,1332.6,33.7,20.16,1
3577.2,-3.9,65.11,27.61,2.07,1928.3,100.0,17.31,2
2425.1,-2.6,75.39,8.45,0.62,96.9,15.8,40.87,0
4076.3,-23.9,61.03,46.77,0.22,1920.1,200.6,10.75,2
6474.4,-19.6,44.19,44.94,4.14,4045.9,229.8,8.04,2
3111.6,-27.3,69.12,11.12,4.59,2718.2,1.0,32.73,1
6024.1,13.9,47.02,18.49,1.12,58.9,83.6,16.51,2
2570.1,17.8,74.03,31.45,2.74,2354.5,134.7,17.86,2
828.4,-5.3,91.76,6.59,1.46,1464.3,6.5,55.3,0
1725.5,13.6,82.24,19.02,2.52,2393.0,68.4,28.34,1
3012.2,15.2,70.0,14.05,2.24,2029.4,54.1,29.1,1
1817.8,-29.6,81.31,45.94,1.42,4660.6,160.0,14.53,2
501.4,32.5,95.45,42.92,3.53,215.5,191.6,18.04,2
5990.0,21.6,47.25,29.83,0.72,3421.1,157.5,11.86,2
5563.3,-24.7,50.08,26.98,0.36,4256.6,90.0,13.54,2
4953.8,-26.0,54.35,46.67,3.86,4796.6,211.1,9.59,2
1506.9,-30.6,84.48,46.76,3.36,896.4,160.1,14.89,2
1222.2,-29.6,87.48,48.53,2.54,2661.2,167.8,14.95,2
905.6,16.1,90.91,8.02,2.39,227.5,31.7,50.45,0
4844.2,-4.8,55.15,9.71,2.54,2500.9,21.3,27.99,1
6072.8,18.7,46.71,34.48,2.24,636.0,186.2,10.5,2
3083.2,16.0,69.37,27.99,2.03,4191.1,118.6,18.26,2
1214.8,5.3,87.56,2.89,2.55,578.2,9.1,67.95,0
3574.4,11.5,65.14,4.97,2.69,2571.3,20.9,43.5,0
2593.0,-38.6,73.81,44.63,3.49,2610.3,152.5,13.51,2
2748.9,-16.6,72.38,43.71,3.58,4858.5,170.8,13.48,2
4228.0,7.8,59.83,19.15,1.95,3278.4,72.8,20.53,1
4812.3,-39.3,55.39,44.77,2.13,1446.3,182.3,10.11,2
1163.6,-37.5,88.11,30.5,1.93,1211.6,65.1,21.76,2
713.5,23.9,93.04,40.68,2.73,650.0,173.4,18.36,2
6466.0,11.3,44.24,22.52,2.32,3785.0,106.0,13.61,2
1896.4,-20.1,80.52,7.44,4.46,3456.9,-5.2,46.16,1
823.0,11.6,91.82,22.82,3.51,3053.3,78.6,27.98,1
1639.3,19.4,83.12,23.95,4.5,213.8,94.8,24.48,1
733.7,-17.0,92.82,28.45,3.57,3816.5,73.7,24.14,1
2850.9,-37.3,71.45,7.07,4.86,3213.0,-22.6,41.86,2
5314.4,30.0,51.79,49.59,3.22,4819.8,294.4,8.69,2
2547.5,-14.1,74.24,13.72,4.82,2940.1,22.4,31.3,1
3165.1,-32.0,68.65,11.53,0.88,1526.7,-2.2,31.88,2
4553.5,-3.1,57.32,27.29,0.36,1913.8,105.8,15.37,2
3553.4,17.6,65.31,27.79,2.94,887.4,122.3,17.29,2
5668.7,-23.4,49.36,23.11,4.92,3617.3,69.6,14.91,2
5696.2,-19.8,49.18,39.05,2.15,3541.5,174.5,10.03,2
559.5,-21.8,94.78,26.8,1.14,1011.2,60.8,25.76,1
5168.3,34.4,52.82,31.27,2.66,800.9,171.7,12.8,2
3264.4,-25.2,67.78,36.74,3.28,394.3,126.7,14.5,2
6433.0,3.2,44.45,3.2,1.64,4560.8,9.3,33.67,0
3399.4,29.4,66.62,29.39,3.6,1173.0,141.5,16.91,2
6421.4,-29.0,44.52,44.44,4.88,1727.4,215.7,8.18,2
5027.4,32.8,53.82,2.83,4.5,1409.7,37.5,41.94,1
1991.6,31.1,79.58,21.45,1.53,2074.0,97.1,25.3,1
3730.4,26.3,63.84,46.46,1.7,3573.1,243.8,11.31,1
6452.8,-23.9,44.32,18.95,1.92,4354.3,50.4,15.31,2
5645.2,7.6,49.52,24.02,2.03,921.2,105.6,14.56,2
1084.2,17.1,88.96,49.11,0.59,3435.2,216.2,15.05,2
4738.2,34.0,55.94,11.57,3.83,1769.3,67.1,25.94,1
2573.5,-26.5,74.0,5.13,1.89,4902.8,-17.2,48.9,0
541.9,17.5,94.98,43.25,4.41,1501.6,178.7,17.84,2
2920.9,-14.6,70.82,43.69,4.64,45.9,174.8,13.19,2
1908.5,-26.8,80.4,24.66,0.22,2583.0,53.0,23.2,1
5413.2,-8.4,51.1,26.68,4.94,762.1,103.4,13.93,2
2524.0,19.5,74.46,42.12,3.58,232.0,195.0,14.29,2
5465.1,-5.1,50.75,37.45,2.65,3494.4,175.2,10.69,2
503.6,0.3,95.42,14.73,2.01,3664.0,35.9,38.59,0
2346.9,34.6,76.13,2.81,2.64,2308.9,38.6,59.43,0
1947.0,-10.1,80.02,25.03,1.69,3387.7,71.6,22.85,1
1901.4,6.2,80.47,43.23,3.15,2695.8,181.2,15.12,2
909.1,-12.6,90.87,45.0,0.56,3152.7,161.7,16.52,2
1622.7,-10.5,83.29,47.9,3.14,2987.6,188.1,14.39,2
3833.3,12.2,62.99,44.22,1.45,3332.5,216.4,11.62,2
2248.2,30.3,77.08,29.84,0.19,1006.2,136.8,19.35,2
3004.4,0.7,70.07,23.34,2.81,1350.8,79.8,21.02,1
2761.2,17.6,72.26,39.19,2.93,2205.4,178.7,14.69,2
5755.4,-33.3,48.78,37.51,2.19,2236.2,151.0,10.27,2
5931.8,-24.2,47.62,27.83,0.45,3874.3,98.7,12.59,2
3457.7,-2.3,66.12,6.19,4.48,1843.3,10.4,40.84,1
2480.9,-38.5,74.86,46.45,3.1,820.9,162.2,13.26,2
1140.8,-21.0,88.35,23.87,0.67,1264.8,51.7,26.09,1
6220.4,-1.2,45.77,19.44,2.6,1081.5,74.6,15.55,2
861.4,-38.9,91.4,32.22,2.54,3661.0,70.0,21.65,2
2285.9,-20.2,76.71,34.34,0.4,2357.0,109.8,17.3,2
2288.4,-1.4,76.69,12.11,3.07,3546.1,28.8,34.68,0
2422.4,3.0,75.41,42.17,4.06,2086.9,177.7,14.45,2
1485.7,29.4,84.7,15.92,3.77,4449.8,71.6,32.68,0
5199.0,8.4,52.6,10.96,1.09,4917.8,40.1,25.09,1
1235.0,-8.9,87.34,21.51,4.33,3352.5,54.3,27.72,1
4309.4,29.8,59.19,37.07,1.78,4320.4,194.4,12.58,2
1243.1,18.9,87.26,48.34,4.74,2544.6,215.5,14.96,2
923.2,-25.0,90.71,40.85,0.45,4673.8,127.3,17.84,2
5956.6,-30.2,47.46,47.14,2.48,4159.6,227.1,8.31,2
1640.8,10.7,83.11,8.75,3.03,4959.0,29.1,44.33,0
5427.5,2.0,51.0,5.42,1.31,3119.2,14.0,33.08,0
3767.8,19.2,63.53,28.77,3.88,3898.2,130.6,16.39,2
967.1,15.4,90.23,15.93,3.17,2718.9,56.3,34.79,0
6232.7,6.9,45.69,41.75,0.19,1303.0,228.1,8.83,2
1981.8,34.0,79.68,34.26,3.08,1780.2,161.0,18.0,2
5657.9,0.0,49.44,48.59,2.51,4471.1,263.1,8.44,2
1512.9,-31.5,84.42,14.23,1.06,289.2,4.6,34.84,2
5623.7,22.1,49.67,25.32,4.98,2961.5,127.5,14.06,2
579.4,-21.1,94.56,26.06,4.5,1868.7,58.4,26.22,1
3570.7,18.3,65.17,13.48,1.53,1939.6,56.4,27.75,1
5116.7,31.8,53.18,30.32,2.75,4424.0,162.9,13.19,2
6108.8,12.3,46.48,23.28,1.65,4270.6,109.1,13.97,2
5955.2,4.7,47.47,23.44,3.9,2998.2,101.5,14.19,2
5417.7,-5.5,51.07,19.41,4.66,1371.9,66.2,17.36,2
5829.1,-12.7,48.3,2.81,1.86,2382.5,-7.7,37.69,0
1695.3,-13.5,82.55,27.06,4.05,2047.4,76.2,22.27,1
2205.1,7.7,77.49,18.09,2.54,1774.6,60.4,27.59,1
2233.8,16.3,77.21,2.06,2.04,522.9,18.9,64.01,0
2762.3,10.9,72.25,16.78,4.7,2720.1,60.0,26.98,1
2859.9,-25.1,71.37,15.37,2.6,1516.1,18.6,28.13,1
3767.3,-3.0,63.53,20.89,2.39,3307.4,68.2,20.57,1
1459.3,19.4,84.98,8.33,3.39,1602.8,36.4,46.36,0
4647.5,-4.3,56.61,26.37,1.38,2161.5,100.2,15.57,2
1505.4,0.2,84.5,35.24,1.69,271.3,128.6,18.68,2
2361.9,17.8,75.99,32.25,4.67,4962.8,137.4,17.99,2
3520.1,9.6,65.59,40.58,3.42,2543.0,187.1,12.97,2
5278.6,-9.3,52.04,23.7,4.15,130.9,84.5,15.44,2
4936.8,27.2,54.48,26.92,1.43,2710.7,136.8,14.76,2
4373.2,-27.8,58.7,40.9,2.76,4353.1,161.9,11.53,2
1434.6,34.7,85.24,22.53,4.86,3865.0,103.0,26.2,1
3782.3,-31.1,63.41,35.68,1.66,3507.5,119.6,13.88,2
1024.7,-38.9,89.61,22.86,0.89,705.9,29.1,27.27,2
